kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_depth,koi_duration,koi_prad,koi_sma,koi_teq,koi_model_snr
6220470,K06677.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.144135648,87880.8,8.88876,56.52,0.0942,1491.0,6113.7
7031132,K06804.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566795196,14.8,2.18,0.35,0.0134,2066.0,13.1
7031732,K06805.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566798827,34.9,3.662,0.52,0.0127,2045.0,21.9
7031767,K06806.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.56678012,27.6,3.257,0.49,0.0133,2073.0,13.5
7031948,K06807.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566800113,104.0,3.315,0.58,0.0109,1180.0,18.1
7031992,K06808.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.56679293,101.1,3.814,0.86,0.0132,2064.0,22.1
7032117,K06809.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566809491,69.5,3.156,0.55,0.0115,1656.0,21.0
7032174,K06810.01,,FALSE POSITIVE,FALSE POSITIVE,,0.566799218,18.2,4.227,0.79,0.0128,3153.0,19.2
7032383,K06811.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566797404,69.4,4.109,0.64,0.0121,1890.0,18.8
7943535,K06935.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.719336335,12367.1,2.83787,91.91,0.0623,1722.0,632.4
7947631,K06936.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.258274109,14159.9,1.92467,25.98,0.0191,1207.0,669.1
7950775,K06937.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.966610607,59618.5,4.01883,56.94,0.0859,1038.0,2049.1
7955301,K06938.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.32763411,17749.0,6.0662,291.01,0.1422,1472.0,117.0
7960295,K06939.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.10413487,321239.0,4.2269,67.03,0.0322,1421.0,86.4
7960547,K06940.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.767341062,244952.0,4.49213,52.84,0.0662,933.0,3356.8
7967100,K06941.01,,FALSE POSITIVE,FALSE POSITIVE,0.791,1.92730001,6177.1,18.812,45.99,0.0304,1614.0,351.1
8610483,K07068.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,48.79936881,324547.0,8.80873,67.36,0.267,525.0,1151.6
8618226,K07070.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.882036054,238518.0,5.16326,119.09,0.0635,1114.0,2168.4
8621026,K07071.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.059428737,245217.0,5.26926,67.38,0.0534,1455.0,5461.0
8690001,K07075.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,19.35954117,386979.0,12.8464,101.44,0.132,942.0,3590.2
9597854,K07201.01,,FALSE POSITIVE,FALSE POSITIVE,0.128,1.287097944,106.1,1.94,0.89,0.0217,1631.0,12.3
9602431,K07202.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.5565617,68.0,6.691,0.52,0.0389,883.0,10.0
9602538,K07203.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.55646511,46.1,4.72,0.56,0.0412,1076.0,7.8
9630640,K07204.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.661895766,35477.1,35.6374,374.78,0.0489,1708.0,291.7
9635529,K07206.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.35195525,212828.0,5.98883,59.62,0.0363,1678.0,1819.1
9637299,K07207.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.882438182,344205.0,3.50695,74.77,0.0285,1818.0,2051.3
10490960,K07335.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.682410334,220418.0,5.33373,72.9,0.0621,1141.0,2041.6
10491031,K07336.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.199069234,225250.0,6.30646,118.99,0.037,2104.0,5915.4
10535807,K07337.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.481655821,59134.0,3.4913,59.19,0.0256,1935.0,554.4
10535858,K07338.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.93370968,62.2,3.356,0.38,0.0143,865.0,9.2
10547685,K07340.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.388509353,37637.5,2.84811,52.43,0.0241,1836.0,454.6
10549576,K07341.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.089355023,101478.0,6.4006,68.91,0.1011,1511.0,756.4
10552700,K07342.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.94808587,229.8,8.03,37.72,0.0233,3359.0,145.3
11619964,K07466.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.368552685,153233.0,4.37878,61.14,0.0882,845.0,3170.1
11651105,K07468.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,13.8602646,481.1,74.26,19.71,0.1045,690.0,72.3
11662440,K07469.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,13.639480425,81103.0,3.12422,44.0,0.1062,680.0,664.1
11704044,K07472.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.882686062,373662.0,5.47323,60.49,0.0708,921.0,2842.2
11706658,K07473.01,,FALSE POSITIVE,FALSE POSITIVE,0.054,1.407937865,50793.0,1.585,19.09,0.0222,1179.0,137.3
2708445,K06288.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.89117723,176.2,6.986,164.49,0.0276,3536.0,17.4
2708614,K06289.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,52.884577,11969.0,7.892,48.13,0.2861,555.0,72.6
2711114,K06290.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.429439352,3367.1,2.424,54.36,0.026,2079.0,292.0
2720354,K06292.01,,FALSE POSITIVE,FALSE POSITIVE,0.007,2.821328194,64776.0,5.02692,40.0,0.0403,1807.0,1227.3
2852560,K06294.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,11.961308501,310679.0,4.6414,51.58,0.0977,696.0,1907.8
2856960,K06295.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,204.280255,10579.0,37.2,8.99,0.6133,236.0,35.1
4484356,K06420.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.572079631,127786.0,2.27811,29.45,0.0116,1716.0,578.2
4489844,K06421.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.822314545,32.7,3.3374,0.54,0.0161,1922.0,3.8
4540632,K06422.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,31.005392846,560314.0,3.073,141.82,0.1881,682.0,1236.1
4544623,K06423.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.189097,3001.0,5.768,13.92,0.0248,647.0,13.5
4565985,K06424.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,17.51191534,728.8,5.678,52.64,0.1308,2246.0,41.0
4569590,K06426.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,41.3701638,6907.1,29.254,59.95,0.2369,1133.0,91.3
4574310,K06427.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.306220168,481370.0,5.14519,83.16,0.0217,2095.0,2019.4
4575824,K06428.01,,FALSE POSITIVE,FALSE POSITIVE,,631.632,295.1,16.13,1.56,1.3955,201.0,8.6
5216727,K06543.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.756511623,41596.1,2.81832,77.4,0.0171,2549.0,845.0
5218014,K06544.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.845286549,7473.8,4.3876,319.52,0.1254,1682.0,416.1
5255552,K06545.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,32.45541269,136386.0,7.3736,23.48,0.1634,392.0,180.9
5266937,K06547.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.917085496,563292.0,23.7545,75.86,0.0609,1005.0,1331.5
5269407,K06548.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.958871144,232350.0,2.74361,45.91,0.0175,1743.0,1191.2
5271803,K06549.01,,FALSE POSITIVE,FALSE POSITIVE,,0.5402463,1148.0,13.93,6.2,0.0147,3249.0,1.6
5272571,K06550.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.288046428,32.3,3.637,2.18,0.0236,2945.0,20.3
6228703,K06678.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.200206781,82364.4,5.21948,105.07,0.0586,1737.0,943.7
6231401,K06679.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.091954982,36700.0,3.60482,26.96,0.0608,1036.0,1508.7
6279823,K06681.01,,FALSE POSITIVE,FALSE POSITIVE,,485.52409,4147.0,11.04,6149.09,1.1661,191.0,10.8
6283224,K06682.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.76647343,199901.0,2.46345,42.33,0.0149,1628.0,545.0
6285094,K06683.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2439783,93.5,10.1,1.03,0.0593,1068.0,13.1
6285396,K06684.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2436639,93.5,10.53,0.88,0.0578,1059.0,10.4
6285397,K06685.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2438269,128.6,8.235,0.76,0.0521,743.0,11.3
7032968,K06812.01,,FALSE POSITIVE,FALSE POSITIVE,,0.56678702,7.5,3.074,0.27,0.0128,2356.0,11.2
7033713,K06813.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.19642864,99.5,4.933,0.79,0.0319,1193.0,11.8
7033748,K06814.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.19635512,266552.0,9.65516,82.04,0.0319,1793.0,2132.0
7049486,K06815.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,26.718417546,72975.7,8.14155,66.69,0.1682,727.0,2173.1
7050754,K06816.01,,FALSE POSITIVE,FALSE POSITIVE,,0.615787196,110.6,3.067,3.5,0.0158,3886.0,23.9
7090801,K06817.01,,FALSE POSITIVE,FALSE POSITIVE,,548.08441,560.0,17.66,2.35,1.3135,222.0,7.4
7097571,K06818.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.213964145,123355.0,6.7598,57.06,0.0322,1891.0,951.4
7970629,K06942.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.025534511,110948.0,3.52048,43.68,0.0195,1896.0,3769.0
7970760,K06943.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.64941291,236246.0,6.56935,53.4,0.0774,1050.0,9054.7
7971389,K06944.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,13.174807933,71070.9,3.37392,51.06,0.1086,811.0,1812.6
7976136,K06945.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.655094658,372.0,6.159,26.41,0.0153,2173.0,59.5
7985167,K06947.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.692239369,62962.0,2.91121,67.05,0.0149,2594.0,469.2
7987749,K06948.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,17.030857558,77832.4,4.24308,73.8,0.1233,836.0,1947.8
8700506,K07077.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,43.797829003,415020.0,7.70289,93.43,0.2649,668.0,1375.1
8701327,K07078.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.254417651,294547.0,6.55436,133.79,0.0515,1360.0,2074.5
8711548,K07079.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,18.778162159,488408.0,8.1018,127.57,0.1529,1002.0,3788.7
8719897,K07081.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.575710265,173954.0,6.83787,246.75,0.0304,2630.0,1975.1
8736245,K07082.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.534740757,364349.0,4.85013,52.52,0.0339,1230.0,675.7
8738115,K07083.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,37.59406667,28617.7,8.9943,43.08,0.2055,554.0,485.8
8739209,K07084.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.6972959,19.7,21.335,1.07,0.0501,1571.0,23.6
8746310,K07085.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.855624762,70873.0,3.02199,33.93,0.0694,987.0,1397.7
9640921,K07210.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,80.7060641,11851.5,6.8899,15.47,0.3687,428.0,268.1
9640921,K07210.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.17814513,136.0,2.321,1.22,0.0332,1428.0,13.8
9641031,K07211.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.089077111,304072.0,3.8834,77.59,0.0205,2045.0,476.6
9641103,K07212.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.089057762,37.4,1.637,0.44,0.0189,1404.0,9.2
9644411,K07213.01,,FALSE POSITIVE,FALSE POSITIVE,0.016,0.379412331,594.0,1.561,1.59,0.009,1643.0,20.2
9644683,K07214.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.585940879,1943.6,4.6979,26.57,0.0132,1873.0,189.9
9652166,K07216.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.646523404,25.2,3.917,0.85,0.0167,3163.0,14.2
10556578,K07343.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.626431697,37224.0,2.0171,34.05,0.0127,1709.0,174.0
10583181,K07344.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.696354974,245988.0,5.39585,80.71,0.0391,1815.0,2717.0
10592163,K07346.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.762889172,79329.6,6.52705,53.72,0.1128,759.0,1779.1
10597164,K07347.01,,FALSE POSITIVE,FALSE POSITIVE,,4.5638537,71.9,13.05,2.97,0.0587,1533.0,16.8
10601538,K07348.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.463775066,45.1,0.953,1.2,0.0277,2308.0,12.7
10601579,K07349.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.098754149,56616.3,5.62354,123.02,0.0817,1176.0,5402.0
10613718,K07350.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.587938916,7339.5,1.40211,29.98,0.0122,1800.0,563.0
8557246,K07895.01,,FALSE POSITIVE,FALSE POSITIVE,0.041,246.87131,433.6,10.69,2.02,0.7793,302.0,6.9
11724091,K07475.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.559090282,226981.0,4.95211,129.87,0.032,2905.0,1315.5
11757422,K07476.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1.81993557,109.1,2.43,0.66,0.0242,907.0,10.1
11763910,K07477.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.612888148,43.1,2.822,0.93,0.0154,2796.0,15.9
11768970,K07478.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.541358818,10308.2,2.44433,149.19,0.1297,1174.0,773.4
11775530,K07480.01,,FALSE POSITIVE,FALSE POSITIVE,,12.8177012,75.6,3.465,1.21,0.1069,999.0,8.0
11811454,K07481.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.274628199,103972.0,4.52648,104.26,0.0353,2092.0,2047.9
8560280,K07896.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,85.338393,633.0,8.5,11.4,0.3912,741.0,27.9
2860594,K06296.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.499941793,47751.3,11.3096,59.94,0.0728,1878.0,814.1
2860788,K06297.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.629870555,101310.0,6.606,34.05,0.0349,1291.0,1026.0
2973509,K06300.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,6.62761199,227141.0,6.15281,82.03,0.0714,1204.0,4355.5
2998124,K06302.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,28.597880332,85951.6,7.71925,74.25,0.2032,1014.0,2526.2
3098194,K06303.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,30.476518853,326626.0,10.2264,71.42,0.1822,592.0,1347.9
4578594,K06429.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,252.1638623,103788.0,23.92,50.74,0.7319,242.0,864.5
4633434,K06431.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,22.271198511,179042.0,4.58598,39.79,0.1376,515.0,2141.3
4661634,K06432.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,73.894163515,213900.0,9.48995,39.18,0.3146,392.0,3902.3
4665989,K06433.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.124033822,247561.0,5.5728,98.04,0.0239,2547.0,792.9
4671584,K06434.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.796661168,2363.8,3.3781,47.68,0.0375,1661.0,251.4
4678171,K06435.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,15.288709179,512474.0,5.00366,54.56,0.1077,509.0,1758.7
4681152,K06436.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,1.83592242,30745.9,5.9942,46.3,0.0297,1501.0,1378.9
5282656,K06551.01,,FALSE POSITIVE,FALSE POSITIVE,0.193,1.516372183,93.8,1.239,1.06,0.027,1686.0,8.8
5284133,K06552.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,8.784575777,262984.0,5.3022,104.57,0.1022,1555.0,4761.5
5285607,K06553.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.949700508,38119.2,4.35014,56.11,0.033,1716.0,2271.0
5286786,K06554.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.948701373,2749.5,3.2922,29.19,0.082,704.0,103.1
5288543,K06555.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.457078812,315517.0,5.24058,86.12,0.0478,1603.0,6009.0
5294739,K06556.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.735993484,617987.0,17.4877,571.07,0.0554,2063.0,1587.7
5298620,K06558.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,12.4239677,162.4,16.01,0.87,0.0922,606.0,12.8
5300878,K06559.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.639721284,465918.0,2.69771,46.59,0.0123,1505.0,1012.9
6292732,K06686.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.25338826,44.7,3.828,0.64,0.0232,1651.0,14.8
6311637,K06688.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.620813697,121323.0,5.9968,43.95,0.0253,1733.0,680.4
6364126,K06690.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2434664,119.4,18.47,2.83,0.0549,831.0,10.7
6364195,K06691.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2439542,143.8,9.82,0.81,0.0538,778.0,14.2
6364200,K06692.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2441517,90.1,9.69,0.91,0.0593,1056.0,10.5
6364247,K06693.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.2443332,29.9,11.268,0.58,0.0603,1054.0,13.5
7105574,K06820.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,20.726069913,118864.0,6.47393,51.9,0.1471,657.0,1216.8
7115200,K06821.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566801447,16.2,2.352,0.57,0.0135,2633.0,13.8
7115332,K06822.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566794934,68.9,4.399,1.15,0.0138,2457.0,21.7
7115463,K06823.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566800287,73.9,3.487,0.88,0.0136,2260.0,23.3
7115597,K06824.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566791946,125.7,2.77,1.54,0.0138,2160.0,14.1
7115878,K06825.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566790294,64.0,3.641,0.89,0.0134,2432.0,22.6
7116043,K06826.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566799725,46.7,4.097,0.77,0.0131,2289.0,12.5
7116226,K06827.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.566801325,92.1,4.176,1.07,0.0138,2383.0,26.4
8008128,K06950.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,14.854415674,77410.4,5.13753,29.77,0.1206,798.0,2822.1
8009500,K06951.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,38.47674409,173168.0,5.10744,33.8,0.2011,463.0,3487.8
8013289,K06952.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.643110689,316.3,88.1118,31.72,0.0935,1038.0,153.7
8016214,K06953.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.587485742,246568.0,7.7489,41.52,0.0258,1460.0,996.8
8027902,K06955.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.79621807,47.0,10.16,1.54,0.0335,2480.0,42.0
8039925,K06956.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,20.2594232,82.6,19.27,1.23,0.1536,837.0,23.7
8081389,K06958.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.489442254,417901.0,5.51392,115.45,0.0282,2328.0,2309.2
8750094,K07086.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.12679793,227.2,12.079,21.07,0.0207,1590.0,21.1
8758161,K07087.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.998217563,87567.2,3.90851,88.64,0.0213,2795.0,3979.1
8767034,K07089.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.58640848,61.3,2.616,0.48,0.0119,1444.0,23.6
8773948,K07090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,33.46947449,164608.0,11.8874,127.38,0.2228,972.0,1255.2
8784288,K07091.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.827558898,314683.0,4.72808,118.28,0.0304,2178.0,920.8
8804358,K07092.01,,FALSE POSITIVE,FALSE POSITIVE,,62.519211,277.6,2.523,1.9,0.3291,520.0,6.7
8508493,K07890.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,349.85525,842.0,5.42,2.63,0.964,251.0,7.9
9652632,K07217.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.488812012,131002.0,5.94523,83.26,0.0359,1852.0,3290.5
9655424,K07218.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.51811818,99.0,0.3969,1.09,0.0126,2360.0,7.8
9657636,K07219.01,,FALSE POSITIVE,FALSE POSITIVE,,542.52829,75.2,11.06,1.07,1.2373,266.0,11.2
9665503,K07221.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,11.567974732,416030.0,5.96595,45.65,0.0896,628.0,2341.5
9673173,K07222.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,21.294733865,123177.0,7.60143,71.55,0.1524,771.0,2674.6
9711751,K07225.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.855763492,131660.0,3.64361,72.82,0.019,2464.0,598.4
10619109,K07351.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.045166206,263637.0,6.84312,131.41,0.036,2422.0,1488.6
10646620,K07352.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.41349123,57.0,11.29,2.11,0.0402,2348.0,38.1
10649230,K07353.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.447820618,58.3,0.4199,1.42,0.0111,3141.0,28.4
10661913,K07355.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.23133063,78.9,3.7,0.54,0.0192,1072.0,17.6
10661976,K07356.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.61566096,13.9,2.669,0.84,0.0159,3459.0,8.5
10662021,K07357.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.23140522,51.3,3.338,0.81,0.0221,1756.0,10.8
8560927,K07897.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,31.9714488,42.9,8.52,0.87,0.1934,674.0,9.2
11817750,K07482.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.762550001,41579.9,4.87531,68.93,0.1041,1375.0,827.0
11855538,K07485.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.521265,36.5,2.69,1.16,0.0345,2049.0,5.9
11858541,K07486.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,5.674353343,36484.5,4.17722,51.63,0.0588,1053.0,1098.3
11873166,K07487.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.734426335,99056.0,2.7415,51.42,0.0163,2106.0,429.7
11873171,K07488.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.734426409,94.1,1.569,0.98,0.0162,2223.0,10.4
3102024,K06304.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,13.782522208,248937.0,8.27762,41.84,0.0977,605.0,1524.1
3110937,K06305.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.89121656,66.8,5.14,0.73,0.0276,1434.0,10.7
3115480,K06306.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.693702974,25208.0,3.37146,62.55,0.0512,1453.0,568.7
3120320,K06307.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,10.265613245,150465.0,5.67553,61.45,0.0952,1000.0,5640.0
3127817,K06308.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.163569702,54518.0,7.60963,85.64,0.0346,1996.0,1513.2
3228740,K06309.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.730956716,27.8,2.097,0.57,0.0159,2192.0,11.2
3230206,K06310.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.04715073,282.5,1.434,1.54,0.072,932.0,9.8
3230227,K06311.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.047106212,69626.0,3.16223,119.64,0.0883,1846.0,548.5
4729553,K06438.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.961292561,325530.0,4.64294,92.55,0.0197,2344.0,1703.0
4736208,K06439.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,63.68192888,341717.0,12.6047,71.45,0.3108,486.0,963.5
4737302,K06441.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.455586047,115171.0,8.42272,178.47,0.1106,1972.0,1876.9
4739194,K06442.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.246585716,406770.0,4.62051,81.28,0.0241,1992.0,2165.3
4739565,K06443.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0.898932836,61.1,2.437,1.51,0.0192,2489.0,22.3
4740688,K06444.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,3.45423296,149.8,2.965,0.95,0.0393,743.0,10.2
4753988,K06445.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,7.304451735,143628.0,4.09326,59.02,0.0734,931.0,2096.8
4757331,K06446.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1.181046137,52609.0,2.6923,37.78,0.0191,1389.0,324.4
5306862,K06561.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,2.025580416,44998.1,4.48448,43.23,0.0353,2102.0,987.8
5307574,K06562.01,,FALSE POSITIVE,FALSE POSITIVE,,58.64379,182.1,24.44,1.05,0.2691,437.0,12.0
5308778,K06563.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,20.28281916,2797.5,36.048,22.46,0.1502,1141.0,306.7
5310435,K06564.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.931365987,255953.0,14.7088,139.59,0.0616,1755.0,772.7
5343976,K06565.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,4.331392455,200403.0,3.7278,38.82,0.0481,1051.0,1234.3
5347537,K06566.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,345.1846728,29988.7,6.5468,44.91,0.9348,257.0,687.5
5347784,K06567.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,9.58405667,119630.0,6.82752,99.66,0.0946,1212.0,2595.9
6364294,K06694.01,,FALSE POSITIVE,FALSE POSITIVE,0.006,5.2436612,88.3,11.39,1.1,0.0622,1249.0,14.5
